time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location,imu
1590560574.7984,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8084,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8184,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8284,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8384,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8484,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8584,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8684,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8819,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8851,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.8919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.8971,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9171,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9420,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9771,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9819,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560574.9919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560574.9971,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0171,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0872,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.0919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.0971,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1420,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1872,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.1920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.1972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2420,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2572,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2673,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.2920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.2972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3122,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3420,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3872,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.3920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.3972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4171,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4372,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4420,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.4919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.4971,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5173,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5771,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.5919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.5972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6372,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6572,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6771,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6872,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.6919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.6972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7171,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.7919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.7971,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8171,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8372,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.8920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.8972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9771,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9819,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560575.9919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560575.9972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0372,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0471,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0572,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0672,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0821,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.0920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.0972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1171,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1372,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1672,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1771,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1819,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.1920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.1971,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2174,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2220,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2272,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2320,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2372,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2420,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2520,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2571,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2672,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2720,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2772,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2820,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2872,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.2920,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.2972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3071,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3120,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3172,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3271,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3322,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3371,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3472,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3572,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3620,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3671,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3771,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3819,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3871,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.3919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.3972,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560576.4020,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560576.4072,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
